diff_temp, diff_vazao, out_hot, out_cold
-9.34983831729734,-1.0313228431979571E-4,0.5,0.5
-9.335234478081468,-1.0272199024641271E-4,0.5,0.5
-9.320745942965111,-1.023133286249811E-4,0.5,0.5
-9.306371801429101,-1.0190629295880882E-4,0.5,0.5
-9.292111150146006,-1.0150087677773811E-4,0.5,0.5
-9.277963092923294,-1.0109707363670228E-4,0.5,0.5
-9.263926740646966,-1.0069487711628078E-4,0.5,0.5
-9.25000121122563,-1.0029428082336533E-4,0.5,0.5
-9.236185629535008,-9.989527838971668E-5,0.5,0.5
-9.222479127362895,-9.949786347229761E-5,0.5,0.5
-9.208880843354535,-9.910202975382809E-5,0.5,0.5
-9.195389922958459,-9.870777094189709E-5,0.5,0.5
-9.182005518372701,-9.831508076885154E-5,0.5,0.5
-9.168726788491519,-9.792395299279555E-5,0.5,0.5
-9.155552898852438,-9.753438139614712E-5,0.5,0.5
-9.14248302158379,-9.714635978586017E-5,0.5,0.5
-9.12951633535264,-9.675988199375762E-5,0.5,0.5
-9.116652025313115,-9.637494187664242E-5,0.5,0.5
-9.103889283055153,-9.599153331518728E-5,0.5,0.5
-9.091227306553659,-9.560965021460088E-5,0.5,0.5
-9.078665300118068,-9.522928650462781E-5,0.5,0.5
-9.066202474342273,-9.48504361386604E-5,0.5,0.5
-9.053838046054999,-9.44730930945159E-5,0.5,0.5
-9.041571238270524,-9.409725137432545E-5,0.5,0.5
-9.029401280139826,-9.372290500297975E-5,0.5,0.5
-9.01732740690208,-9.335004803034952E-5,0.5,0.5
-9.005348859836584,-9.297867452939812E-5,0.5,0.5
-8.993464886215015,-9.260877859684769E-5,0.5,0.5
-8.981674739254103,-9.224035435284605E-5,0.5,0.5
-8.969977678068641,-9.187339594085575E-5,0.5,0.5
-8.958372967624904,-9.150789752787603E-5,0.5,0.5
-8.946859878694433,-9.114385330399877E-5,0.5,0.5
-8.935437687808136,-9.078125748251953E-5,0.5,0.5
-8.924105677210822,-9.042010429960445E-5,0.5,0.5
-8.912863134816032,-9.006038801462335E-5,0.5,0.5
-8.90170935416127,-8.970210290937253E-5,0.5,0.5
-8.890643634363567,-8.934524328896298E-5,0.5,0.5
-8.879665280075411,-8.89898034808212E-5,0.5,0.5
-8.868773601441,-8.863577783502219E-5,0.5,0.5
-8.857967914052853,-8.828316072417852E-5,0.5,0.5
-8.8472475389088,-8.793194654310721E-5,0.5,0.5
-8.836611802369237,-8.758212970927381E-5,0.5,0.5
-8.8260600361148,-8.723370466223734E-5,0.5,0.5
-8.815591577104303,-8.688666586353921E-5,0.5,0.5
-8.805205767533064,-8.654100779681428E-5,0.5,0.5
-8.794901954791513,-8.619672496790187E-5,0.5,0.5
-8.784679491424175,-8.58538119040686E-5,0.5,0.5
-8.774537735088934,-8.551226315489657E-5,0.5,0.5
-8.764476048516656,-8.517207329128418E-5,0.5,0.5
-8.754493799471096,-8.483323690589017E-5,0.5,0.5
-8.744590360709143,-8.44957486126896E-5,0.5,0.5
-8.734765109941378,-8.415960304741787E-5,0.5,0.5
-8.725017429792949,-8.382479486690464E-5,0.5,0.5
-8.715346707764727,-8.34913187496289E-5,0.5,0.5
-8.705752336194799,-8.315916939449775E-5,0.5,0.5
-8.69623371222027,-8.28283415224007E-5,0.5,0.5
-8.686790237739327,-8.249882987476642E-5,0.5,0.5
-8.677421319373636,-8.217062921411777E-5,0.5,0.5
-8.66812636843104,-8.184373432340575E-5,0.5,0.5
-8.65890480086853,-8.151814000700863E-5,0.5,0.5
-8.649756037255521,-8.119384108939975E-5,0.5,0.5
-8.640679502737406,-8.087083241603565E-5,0.5,0.5
-8.631674626999423,-8.054910885268995E-5,0.5,0.5
-8.622740844230783,-8.022866528589745E-5,0.5,0.5
-8.613877593089104,-7.990949662206592E-5,0.5,0.5
-8.605084316665081,-7.959159778803127E-5,0.5,0.5
-8.596360462447514,-7.927496373116849E-5,0.5,0.5
-8.587705482288516,-7.895958941850356E-5,0.5,0.5
-8.579118832369094,-7.864546983749054E-5,0.5,0.5
-8.570599973164907,-7.833259999512343E-5,0.5,0.5
-8.562148369412373,-7.802097491860227E-5,0.5,0.5
-8.553763490074996,-7.771058965477806E-5,0.5,0.5
-8.545444808309995,-7.740143927015275E-5,0.5,0.5
-8.53719180143515,-7.709351885099025E-5,0.5,0.5
-8.529003950895955,-7.678682350331645E-5,0.5,0.5
-8.520880742233,-7.648134835192E-5,0.5,0.5
-8.512821665049636,-7.617708854179561E-5,0.5,0.5
-8.504826212979872,-7.587403923692282E-5,0.5,0.5
-8.49689388365654,-7.5572195620488E-5,0.5,0.5
-8.48902417867971,-7.527155289488441E-5,0.5,0.5
-8.481216603585352,-7.497210628182316E-5,0.5,0.5
-8.473470667814247,-7.467385102144508E-5,0.5,0.5
-8.465785884681129,-7.437678237354195E-5,0.5,0.5
-8.458161771344098,-7.408089561633524E-5,0.5,0.5
-8.450597848774276,-7.378618604725329E-5,0.5,0.5
-8.44309364172565,-7.3492648981488E-5,0.5,0.5
-8.435648678705213,-7.32002797543263E-5,0.5,0.5
-8.428262491943336,-7.29090737182636E-5,0.5,0.5
-8.420934617364328,-7.261902624511318E-5,0.5,0.5
-8.413664594557261,-7.233013272489597E-5,0.5,0.5
-8.406451966747046,-7.204238856572953E-5,0.5,0.5
-8.399296280765693,-7.175578919460524E-5,0.5,0.5
-8.392197087023828,-7.147033005594494E-5,0.5,0.5
-8.385153939482418,-7.118600661293328E-5,0.5,0.5
-8.378166395624739,-7.090281434640744E-5,0.5,0.5
-8.371234016428549,-7.062074875552327E-5,0.5,0.5
-8.364356366338477,-7.033980535720019E-5,0.5,0.5
-8.357533013238662,-7.005997968601019E-5,0.5,0.5
-8.35076352842555,-6.978126729462186E-5,0.5,0.5
-8.344047486580983,-6.950366375324535E-5,0.5,0.5
-8.33738446574543,-6.92271646496323E-5,0.5,0.5
-8.330774047291463,-6.895176558929794E-5,0.5,0.5
-8.32421581589745,-6.867746219507698E-5,0.5,0.5
-8.317709359521437,-6.840425010745665E-5,0.5,0.5
-8.311254269375226,-6.813212498391064E-5,0.5,0.5
-8.304850139898711,-6.786108249956513E-5,0.5,0.5
-8.29849656873435,-6.759111834664377E-5,0.5,0.5
-8.292193156701881,-6.732222823413458E-5,0.5,0.5
-8.285939507773225,-6.705440788878914E-5,0.5,0.5
-8.279735229047596,-6.678765305390133E-5,0.5,0.5
-8.27357993072679,-6.65219594898625E-5,0.5,0.5
-8.267473226090694,-6.625732297382836E-5,0.5,0.5
-8.261414731472943,-6.599373929982999E-5,0.5,0.5
-8.255404066236832,-6.573120427866286E-5,0.5,0.5
-8.249440852751388,-6.546971373766475E-5,0.5,0.5
-8.243524716367595,-6.520926352115985E-5,0.5,0.5
-8.237655285394883,-6.494984948945959E-5,0.5,0.5
-8.231832191077721,-6.469146751986177E-5,0.5,0.5
-8.226055067572485,-6.443411350576245E-5,0.5,0.5
-8.220323551924412,-6.417778335676694E-5,0.5,0.5
-8.214637284044809,-6.392247299924492E-5,0.5,0.5
-8.2089959066884,-6.366817837544225E-5,0.5,0.5
-8.203399065430894,-6.341489544381407E-5,0.5,0.5
-8.197846408646672,-6.31626201788027E-5,0.5,0.5
-8.192337587486708,-6.291134857128178E-5,0.5,0.5
-8.186872255856628,-6.2661076627335E-5,0.5,0.5
-8.181450070394948,-6.241180036958838E-5,0.5,0.5
-8.176070690451517,-6.216351583643309E-5,0.5,0.5
-8.170733778066062,-6.191621908180345E-5,0.5,0.5
-8.165438997946978,-6.166990617539891E-5,0.5,0.5
-8.16018601745023,-6.142457320257311E-5,0.5,0.5
-8.154974506558442,-6.118021626433379E-5,0.5,0.5
-8.149804137860169,-6.093683147700979E-5,0.5,0.5
-8.144674586529305,-6.0694414972362054E-5,0.5,0.5
-8.139585530304657,-6.045296289813873E-5,0.5,0.5
-8.134536649469716,-6.021247141674291E-5,0.5,0.5
-8.129527626832509,-5.997293670623183E-5,0.5,0.5
-8.124558147705713,-5.973435495942869E-5,0.5,0.5
-8.11962789988684,-5.9496722384921874E-5,0.5,0.5
-8.114736573638627,-5.926003520606571E-5,0.5,0.5
-8.109883861669555,-5.90242896609805E-5,0.5,0.5
-8.105069459114553,-5.878948200321865E-5,0.5,0.5
-8.100293063515814,-5.8555608501209555E-5,0.5,0.5
-8.095554374803783,-5.83226654378155E-5,0.5,0.5
-8.090853095278316,-5.809064911110884E-5,0.5,0.5
-8.086188929589952,-5.785955583392788E-5,0.5,0.5
-8.081561584721335,-5.7629381933210766E-5,0.5,0.5
-8.076970769968831,-5.74001237511057E-5,0.5,0.5
-8.07241619692422,-5.7171777644082766E-5,0.5,0.5
-8.067897579456591,-5.694433998326698E-5,0.5,0.5
-8.063414633694343,-5.671780715410524E-5,0.5,0.5
-8.058967078007342,-5.64921755562553E-5,0.5,0.5
-8.054554632989237,-5.6267441604029855E-5,0.5,0.5
-8.050177021439868,-5.604360172573042E-5,0.5,0.5
-8.045833968347875,-5.5820652364091394E-5,0.5,0.5
-8.04152520087338,-5.5598589975836E-5,0.5,0.5
-8.037250448330866,-5.537741103223137E-5,0.5,0.5
-8.03300944217214,-5.5157112017756305E-5,0.5,0.5
-8.02880191596947,-5.4937689431544534E-5,0.5,0.5
-8.024627605398834,-5.471913978627452E-5,0.5,0.5
-8.020486248223289,-5.450145960894659E-5,0.5,0.5
-8.016377584276523,-5.428464544032785E-5,0.5,0.5
-8.012301355446471,-5.406869383428603E-5,0.5,0.5
-8.008257305659114,-5.385360135912176E-5,0.5,0.5
-8.004245180862355,-5.363936459634733E-5,0.5,0.5
-8.000264729010098,-5.342598014157485E-5,0.5,0.5
-7.9963157000463525,-5.321344460362809E-5,0.5,0.5
-7.992397845889549,-5.3001754604542484E-5,0.5,0.5
-7.988510920416942,-5.2790906780453284E-5,0.5,0.5
-7.984654679449143,-5.2580897780263314E-5,0.5,0.5
-7.980828880734762,-5.2371724266864206E-5,0.5,0.5
-7.977033283935192,-5.216338291591516E-5,0.5,0.5
-7.973267650609493,-5.1955870416176E-5,0.5,0.5
-7.969531744199415,-5.174918347017332E-5,0.5,0.5
-7.965825330014532,-5.1543318793090265E-5,0.5,0.5
-7.962148175217479,-5.133827311343264E-5,0.5,0.5
-7.958500048809327,-5.1134043172695876E-5,0.5,0.5
-7.954880721615069,-5.093062572503193E-5,0.5,0.5
-7.951289966269208,-5.0728017537693404E-5,0.5,0.5
-7.947727557201468,-5.052621539136659E-5,0.5,0.5
-7.944193270622613,-5.032521607850615E-5,0.5,0.5
-7.9406868845103915,-5.0125016405111467E-5,0.5,0.5
-7.937208178595576,-4.992561318950539E-5,0.5,0.5
-7.933756934348132,-4.972700326288937E-5,0.5,0.5
-7.9303329349634595,-4.952918346901036E-5,0.5,0.5
-7.92693596534879,-4.9332150664160856E-5,0.5,0.5
-7.923565812109658,-4.9135901717178854E-5,0.5,0.5
-7.9202222635364805,-4.8940433509225834E-5,0.5,0.5
-7.916905109591276,-4.874574293423084E-5,0.5,0.5
-7.913614141894435,-4.855182689778026E-5,0.5,0.5
-7.910349153711643,-4.835868231867213E-5,0.5,0.5
-7.907109939940881,-4.816630612713979E-5,0.5,0.5
-7.903896297099557,-4.7974695266295164E-5,0.5,0.5
-7.900708023311665,-4.778384669101854E-5,0.5,0.5
-7.897544918295161,-4.759375736818061E-5,0.5,0.5
-7.894406783349325,-4.7404424277530666E-5,0.5,0.5
-7.891293421342304,-4.721584440969817E-5,0.5,0.5
-7.88820463669871,-4.702801476808016E-5,0.5,0.5
-7.8851402353873254,-4.684093236795306E-5,0.5,0.5
-7.882100024908922,-4.665459423602858E-5,0.5,0.5
-7.879083814284165,-4.6468997411230895E-5,0.5,0.5
-7.876091414041589,-4.628413894414152E-5,0.5,0.5
-7.873122636205707,-4.610001589688828E-5,0.5,0.5
-7.870177294285192,-4.591662534392249E-5,0.5,0.5
-7.867255203261159,-4.5733964370686664E-5,0.5,0.5
-7.864356179575545,-4.555203007428066E-5,0.5,0.5
-7.861480041119563,-4.537081956368372E-5,0.5,0.5
-7.858626607222256,-4.519032995919936E-5,0.5,0.5
-7.855795698639149,-4.50105583925664E-5,0.5,0.5
-7.852987137540978,-4.4831502006958956E-5,0.5,0.5
-7.850200747502534,-4.4653157956986433E-5,0.5,0.5
-7.8474363534915454,-4.447552340869354E-5,0.5,0.5
-7.8446937818577,-4.429859553889415E-5,0.5,0.5
-7.841972860321732,-4.412237153617049E-5,0.5,0.5
-7.83927341796457,-4.394684859987397E-5,0.5,0.5
-7.836595285216639,-4.377202394123536E-5,0.5,0.5
-7.833938293847176,-4.3597894781588487E-5,0.5,0.5
-7.83130227695365,-4.342445835403552E-5,0.5,0.5
-7.828687068951304,-4.325171190233679E-5,0.5,0.5
-7.8260925055627055,-4.3079652681576874E-5,0.5,0.5
-7.823518423807471,-4.2908277957276475E-5,0.5,0.5
-7.820964661992008,-4.273758500616953E-5,0.5,0.5
-7.8184310596993285,-4.256757111587017E-5,0.5,0.5
-7.815917457778994,-4.2398233584428624E-5,0.5,0.5
-7.813423698337111,-4.222956972133041E-5,0.5,0.5
-7.810949624726419,-4.2061576845831006E-5,0.5,0.5
-7.8084950815364,-4.18942522886212E-5,0.5,0.5
-7.806059914583571,-4.172759339060583E-5,0.5,0.5
-7.803643970901767,-4.156159750345889E-5,0.5,0.5
-7.801247098732524,-4.1396261989401495E-5,0.5,0.5
-7.7988691475155605,-4.1231584221090856E-5,0.5,0.5
-7.796509967879288,-4.106756158150926E-5,0.5,0.5
-7.794169411631458,-4.090419146418611E-5,0.5,0.5
-7.791847331749835,-4.074147127319794E-5,0.5,0.5
-7.78954358237295,-4.057939842272429E-5,0.5,0.5
-7.7872580187909435,-4.041797033704775E-5,0.5,0.5
-7.7849904974364605,-4.025718445099802E-5,0.5,0.5
-7.782740875875653,-4.0097038209840896E-5,0.5,0.5
-7.780509012799207,-3.99375290683901E-5,0.5,0.5
-7.778294768013474,-3.977865449200646E-5,0.5,0.5
-7.776098002431652,-3.9620411956153845E-5,0.5,0.5
-7.773918578065064,-3.946279894606608E-5,0.5,0.5
-7.771756358014457,-3.9305812957191044E-5,0.5,0.5
-7.769611206461441,-3.91494514948576E-5,0.5,0.5
-7.7674829886599,-3.8993712074497644E-5,0.5,0.5
-7.765371570927584,-3.8838592221202006E-5,0.5,0.5
-7.763276820637657,-3.8684089469942506E-5,0.5,0.5
-7.761198606210407,-3.853020136579399E-5,0.5,0.5
-7.759136797104944,-3.837692546293514E-5,0.5,0.5
-7.75709126381102,-3.822425932609175E-5,0.5,0.5
-7.755061877840873,-3.807220052920446E-5,0.5,0.5
-7.753048511721168,-3.792074665587286E-5,0.5,0.5
-7.751051038984983,-3.7769895299466505E-5,0.5,0.5
-7.749069334163849,-3.7619644062791835E-5,0.5,0.5
-7.7471032727798885,-3.746999055831424E-5,0.5,0.5
-7.745152731337981,-3.732093240793599E-5,0.5,0.5
-7.743217587317993,-3.7172467242996277E-5,0.5,0.5
-7.7412977191671075,-3.7024592704271164E-5,0.5,0.5
-7.739393006292161,-3.687730644197362E-5,0.5,0.5
-7.737503329052075,-3.673060611575352E-5,0.5,0.5
-7.735628568750343,-3.658448939436454E-5,0.5,0.5
-7.73376860762756,-3.6438953955886255E-5,0.5,0.5
-7.731923328854037,-3.629399748783513E-5,0.5,0.5
-7.730092616522441,-3.6149617686720426E-5,0.5,0.5
-7.728276355640546,-3.600581225804422E-5,0.5,0.5
-7.726474432123972,-3.5862578916967536E-5,0.5,0.5
-7.724686732789024,-3.571991538753316E-5,0.5,0.5
-7.722913145345608,-3.557781940233262E-5,0.5,0.5
-7.721153558390135,-3.5436288703838414E-5,0.5,0.5
-7.719407861398544,-3.529532104273869E-5,0.5,0.5
-7.71767594471936,-3.51549141791585E-5,0.5,0.5
-7.7159576995668,-3.501506588177161E-5,0.5,0.5
-7.7142530180139275,-3.487577392868868E-5,0.5,0.5
-7.712561792985873,-3.473703610634704E-5,0.5,0.5
-7.710883918253131,-3.459885020995479E-5,0.5,0.5
-7.709219288424848,-3.4461214044045896E-5,0.5,0.5
-7.707567798942236,-3.4324125421258955E-5,0.5,0.5
-7.705929346071976,-3.418758216322537E-5,0.5,0.5
-7.704303826899704,-3.405158210034731E-5,0.5,0.5
-7.702691139323569,-3.391612307168668E-5,0.5,0.5
-7.701091182047783,-3.3781202924521025E-5,0.5,0.5
-7.699503854576285,-3.3646819514898674E-5,0.5,0.5
-7.697929057206402,-3.35129707076387E-5,0.5,0.5
-7.696366691022597,-3.3379654375664813E-5,0.5,0.5
-7.6948166578902715,-3.324686840056046E-5,0.5,0.5
-7.693278860449567,-3.311461067256882E-5,0.5,0.5
-7.691753202109275,-3.298287908970465E-5,0.5,0.5
-7.690239587040736,-3.2851671558975504E-5,0.5,0.5
-7.68873792017186,-3.272098599560458E-5,0.5,0.5
-7.687248107181112,-3.259082032269767E-5,0.5,0.5
-7.685770054491627,-3.2461172472020294E-5,0.5,0.5
-7.684303669265283,-3.2332040383331595E-5,0.5,0.5
-7.68284885939692,-3.220342200493942E-5,0.5,0.5
-7.68140553350851,-3.2075315292812157E-5,0.5,0.5
-7.679973600943434,-3.194771821168896E-5,0.5,0.5
-7.678552971760787,-3.182062873363645E-5,0.5,0.5
-7.6771435567297175,-3.1694044839380986E-5,0.5,0.5
-7.6757452673238475,-3.1567964517642544E-5,0.5,0.5
-7.674358015715669,-3.1442385764690606E-5,0.5,0.5
-7.672981714771062,-3.131730658523235E-5,0.5,0.5
-7.6716162780438,-3.1192724991857546E-5,0.5,0.5
-7.670261619770116,-3.106863900470547E-5,0.5,0.5
-7.668917654863343,-3.094504665235309E-5,0.5,0.5
-7.66758429890853,-3.082194597070487E-5,0.5,0.5
-7.666261468157167,-3.0699335003658845E-5,0.5,0.5
-7.664949079521904,-3.057721180299566E-5,0.5,0.5
-7.663647050571342,-3.0455574428267518E-5,0.5,0.5
-7.662355299524847,-3.0334420946687146E-5,0.5,0.5
-7.661073745247421,-3.02137494330168E-5,0.5,0.5
-7.659802307244604,-3.0093557969790297E-5,0.5,0.5
-7.658540905657404,-2.9973844647313008E-5,0.5,0.5
-7.657289461257278,-2.985460756310676E-5,0.5,0.5
-7.656047895441191,-2.9735844822798008E-5,0.5,0.5
-7.654816130226614,-2.9617554538896584E-5,0.5,0.5
-7.653594088246692,-2.9499734832016955E-5,0.5,0.5
-7.65238169274533,-2.9382383830212078E-5,0.5,0.5
-7.651178867572412,-2.9265499668418293E-5,0.5,0.5
-7.649985537178985,-2.914908048956555E-5,0.5,0.5
-7.648801626612517,-2.903312444380024E-5,0.5,0.5
-7.647627061512232,-2.8917629688485214E-5,0.5,0.5
-7.646461768104359,-2.8802594388643854E-5,0.5,0.5
-7.645305673197562,-2.8688016715960885E-5,0.5,0.5
-7.6441587041783094,-2.857389485033668E-5,0.5,0.5
-7.643020789006336,-2.846022697799988E-5,0.5,0.5
-7.641891856210087,-2.834701129306172E-5,0.5,0.5
-7.640771834882258,-2.823424599629476E-5,0.5,0.5
-7.639660654675318,-2.812192929624313E-5,0.5,0.5
-7.6385582457971,-2.801005940777923E-5,0.5,0.5
-7.637464539006416,-2.7898634553769064E-5,0.5,0.5
-7.636379465608698,-2.7787652963517928E-5,0.5,0.5
-7.6353029574516995,-2.767711287343655E-5,0.5,0.5
-7.63423494692119,-2.7567012527263124E-5,0.5,0.5
-7.633175366936733,-2.7457350175619233E-5,0.5,0.5
-7.632124150947462,-2.734812407556575E-5,0.5,0.5
-7.631081232927876,-2.723933249204613E-5,0.5,0.5
-7.6300465473737304,-2.713097369611006E-5,0.5,0.5
-7.629020029297905,-2.7023045966023673E-5,0.5,0.5
-7.6280016142263065,-2.691554758671444E-5,0.5,0.5
-7.626991238193845,-2.68084768504373E-5,0.5,0.5
-7.625988837740387,-2.6701832055664454E-5,0.5,0.5
-7.6249943499068,-2.659561150775147E-5,0.5,0.5
-7.624007712230956,-2.6489813519159355E-5,0.5,0.5
-7.623028862743851,-2.638443640856636E-5,0.5,0.5
-7.6220577399656975,-2.627947850175616E-5,0.5,0.5
-7.621094282902035,-2.6174938130840708E-5,0.5,0.5
-7.620138431039933,-2.6070813634704315E-5,0.5,0.5
-7.619190124344179,-2.5967103359114674E-5,0.5,0.5
-7.618249303253499,-2.5863805656056726E-5,0.5,0.5
-7.617315908676822,-2.576091888395471E-5,0.5,0.5
-7.616389881989576,-2.565844140822726E-5,0.5,0.5
-7.615471165029987,-2.5556371600510275E-5,0.5,0.5
-7.614559700095427,-2.545470783876791E-5,0.5,0.5
-7.6136554299388095,-2.535344850795873E-5,0.5,0.5
-7.612758297764962,-2.525259199892549E-5,0.5,0.5
-7.6118682472271,-2.5152136709172268E-5,0.5,0.5
-7.610985222423238,-2.5052081042531427E-5,0.5,0.5
-7.610109167892716,-2.495242340905257E-5,0.5,0.5
-7.609240028612703,-2.4853162225335623E-5,0.5,0.5
-7.60837774999473,-2.4754295914197755E-5,0.5,0.5
-7.607522277881273,-2.4655822904784408E-5,0.5,0.5
-7.606673558542347,-2.4557741632125207E-5,0.5,0.5
-7.605831538672128,-2.4460050538022138E-5,0.5,0.5
-7.604996165385614,-2.4362748070050344E-5,0.5,0.5
-7.604167386215288,-2.426583268255733E-5,0.5,0.5
-7.603345149107838,-2.416930283499763E-5,0.5,0.5
-7.602529402420863,-2.4073156994042222E-5,0.5,0.5
-7.601720094919671,-2.397739363180218E-5,0.5,0.5
-7.600917175774001,-2.3882011226716848E-5,0.5,0.5
-7.600120594554873,-2.3787008263220777E-5,0.5,0.5
-7.599330301231426,-2.369238323174372E-5,0.5,0.5
-7.598546246167736,-2.3598134628821654E-5,0.5,0.5
-7.5977683801197315,-2.3504260956874745E-5,0.5,0.5
-7.596996654232093,-2.3410760724207336E-5,0.5,0.5
-7.5962310200351695,-2.331763244545204E-5,0.5,0.5
-7.59547142944195,-2.3224874640570548E-5,0.5,0.5
-7.594717834745026,-2.3132485835852812E-5,0.5,0.5
-7.593970188613611,-2.304046456325093E-5,0.5,0.5
-7.593228444090563,-2.2948809360601174E-5,0.5,0.5
-7.592492554589434,-2.2857518771846053E-5,0.5,0.5
-7.591762473891542,-2.2766591346035092E-5,0.5,0.5
-7.591038156143057,-2.2676025638657116E-5,0.5,0.5
-7.590319555852133,-2.2585820210530017E-5,0.5,0.5
-7.589606627886063,-2.2495973628688937E-5,0.5,0.5
-7.588899327468411,-2.2406484465276044E-5,0.5,0.5
-7.5881976101762305,-2.2317351298539734E-5,0.5,0.5
-7.587501431937248,-2.2228572711835426E-5,0.5,0.5
-7.586810749027109,-2.2140147295068857E-5,0.5,0.5
-7.5861255180666305,-2.2052073642919723E-5,0.5,0.5
-7.585445696019086,-2.19643503559519E-5,0.5,0.5
-7.584771240187472,-2.1876976040724472E-5,0.5,0.5
-7.584102108211859,-2.1789949308348433E-5,0.5,0.5
-7.583438258066714,-2.1703268776374074E-5,0.5,0.5
-7.582779648058242,-2.161693306745871E-5,0.5,0.5
-7.582126236821821,-2.1530940809921795E-5,0.5,0.5
-7.581477983319331,-2.144529063730083E-5,0.5,0.5
-7.5808348468366376,-2.135998118879545E-5,0.5,0.5
-7.58019678698102,-2.1275011108712327E-5,0.5,0.5
-7.579563763678607,-2.1190379047242303E-5,0.5,0.5
-7.578935737171882,-2.110608365923916E-5,0.5,0.5
-7.578312668017183,-2.1022123605773935E-5,0.5,0.5
-7.577694517082222,-2.0938497552580593E-5,0.5,0.5
-7.577081245543624,-2.085520417105524E-5,0.5,0.5
-7.576472814884497,-2.0772242137367947E-5,0.5,0.5
-7.575869186892014,-2.0689610133795E-5,0.5,0.5
-7.5752703236549905,-2.0607306847164608E-5,0.5,0.5
-7.574676187561529,-2.0525330969967115E-5,0.5,0.5
-7.574086741296632,-2.0443681199466823E-5,0.5,0.5
-7.573501947839894,-2.036235623836813E-5,0.5,0.5
-7.572921770463132,-2.028135479437143E-5,0.5,0.5
-7.572346172728118,-2.0200675580839267E-5,0.5,0.5
-7.571775118484254,-2.012031731535302E-5,0.5,0.5
-7.571208571866336,-2.0040278721711324E-5,0.5,0.5
-7.570646497292266,-1.9960558527709615E-5,0.5,0.5
-7.570088859460846,-1.9881155466694445E-5,0.5,0.5
-7.569535623349552,-1.980206827723041E-5,0.5,0.5
-7.568986754212332,-1.9723295702656074E-5,0.5,0.5
-7.568442217577413,-1.964483649152804E-5,0.5,0.5
-7.56790197924515,-1.9566689396732784E-5,0.5,0.5
-7.567366005285876,-1.9488853176929943E-5,0.5,0.5
-7.566834262037766,-1.941132659544209E-5,0.5,0.5
-7.5663067161047195,-1.933410842047678E-5,0.5,0.5
-7.565783334354279,-1.9257197424793482E-5,0.5,0.5
-7.5652640839155225,-1.9180592386702777E-5,0.5,0.5
-7.564748932177018,-1.9104292088956143E-5,0.5,0.5
-7.564237846784771,-1.9028295319079014E-5,0.5,0.5
-7.563730795640204,-1.895260086970385E-5,0.5,0.5
-7.563227746898107,-1.887720753801503E-5,0.5,0.5
-7.562728668964667,-1.880211412641497E-5,0.5,0.5
-7.562233530495483,-1.8727319441524948E-5,0.5,0.5
-7.561742300393568,-1.865282229474019E-5,0.5,0.5
-7.561254947807427,-1.8578621502673975E-5,0.5,0.5
-7.560771442129116,-1.8504715886491496E-5,0.5,0.5
-7.560291752992292,-1.8431104271576793E-5,0.5,0.5
-7.559815850270347,-1.8357785488531952E-5,0.5,0.5
-7.559343704074479,-1.828475837217791E-5,0.5,0.5
-7.558875284751821,-1.8212021762442632E-5,0.5,0.5
